ts,open,high,low,close,n_obs,source,quality,xcheck_spread_bps,xcheck_sources
2023-03-08 10:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.7381000000006299,2
2023-03-08 11:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.7381000000006299,2
2023-03-08 12:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,1.0381000000003748,2
2023-03-08 13:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,2.6380999999997545,2
2023-03-08 14:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,2.6380999999997545,2
2023-03-08 15:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,2.6380999999997545,2
2023-03-08 16:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,2.6380999999997545,2
2023-03-08 17:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.8381000000001748,2
2023-03-08 18:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,1.8381000000000647,2
2023-03-08 19:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.7381000000006299,2
2023-03-08 20:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.8381000000001748,2
2023-03-08 21:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.8381000000001748,2
2023-03-08 22:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.8381000000001748,2
2023-03-08 23:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,1.361899999999805,2
2023-03-09 00:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.8381000000001748,2
2023-03-09 01:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.8381000000001748,2
2023-03-09 02:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.7381000000006299,2
2023-03-09 03:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.9380999999997197,2
2023-03-09 04:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.9380999999997197,2
2023-03-09 05:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.9380999999997197,2
2023-03-09 06:00:00+00:00,1.0,1.0,1.0,1.0,1,chainlink,measured,1.2999999999996348,2
2023-03-09 07:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,1.2999999999996348,2
2023-03-09 08:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,1.2000000000000899,2
2023-03-09 09:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,1.2999999999996348,2
2023-03-09 10:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,1.2000000000000899,2
2023-03-09 11:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,1.7000000000000348,2
2023-03-09 12:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,1.7999999999995797,2
2023-03-09 13:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-09 14:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.5999999999994898,2
2023-03-09 15:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.5999999999994898,2
2023-03-09 16:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.700000000000145,2
2023-03-09 17:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-09 18:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,1.7000000000000348,2
2023-03-09 19:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.5999999999994898,2
2023-03-09 20:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.5999999999994898,2
2023-03-09 21:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-09 22:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-09 23:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-10 00:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.5999999999994898,2
2023-03-10 01:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.700000000000145,2
2023-03-10 02:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-10 03:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.7999999999996898,2
2023-03-10 04:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-10 05:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.0,2
2023-03-10 06:00:00+00:00,1.00019,1.00019,1.00019,1.00019,1,chainlink,measured,1.8999999999991246,2
2023-03-10 07:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,2.3999999999990695,2
2023-03-10 08:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,8.899999999999464,2
2023-03-10 09:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,2.1999999999988695,2
2023-03-10 10:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,1.8999999999991246,2
2023-03-10 11:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,1.9999999999986695,2
2023-03-10 12:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,2.8999999999990145,2
2023-03-10 13:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,2.8999999999990145,2
2023-03-10 14:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,2.1999999999988695,2
2023-03-10 15:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,2.1999999999988695,2
2023-03-10 16:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,1.8999999999991246,2
2023-03-10 17:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,1.8999999999991246,2
2023-03-10 18:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,2.1999999999988695,2
2023-03-10 19:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,2.8999999999990145,2
2023-03-10 20:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,3.1999999999987594,2
2023-03-10 21:00:00+00:00,1.00019,1.00019,1.00019,1.00019,0,chainlink,measured,24.899999999998812,2
2023-03-10 22:00:00+00:00,0.99755917,0.99755917,0.99755917,0.99755917,1,chainlink,measured-disputed,42.5917000000009,2
2023-03-10 23:00:00+00:00,0.99755917,0.99755917,0.99755917,0.99755917,0,chainlink,measured,6.408299999999256,2
2023-03-11 00:00:00+00:00,0.99503491,0.99503491,0.99503491,0.99503491,1,chainlink,measured,16.25089999999996,2
2023-03-11 01:00:00+00:00,0.99209183,0.99209183,0.98778232,0.98778232,4,chainlink,measured-disputed,101.37680000000037,2
2023-03-11 02:00:00+00:00,0.99062,0.9934,0.98745867,0.99065,5,chainlink,measured-disputed,86.49999999999936,2
2023-03-11 03:00:00+00:00,0.98792496,0.98792496,0.94282769,0.94594839,26,chainlink,measured-disputed,510.5161000000003,2
2023-03-11 04:00:00+00:00,0.94083794,0.9541,0.93870831,0.9479459,24,chainlink,measured-disputed,382.74099999999976,2
2023-03-11 05:00:00+00:00,0.9455702,0.949,0.93691508,0.93949942,13,chainlink,measured-disputed,64.99419999999922,2
2023-03-11 06:00:00+00:00,0.93500214,0.93511174,0.89409863,0.90622834,28,chainlink,measured-disputed,242.8834000000002,2
2023-03-11 07:00:00+00:00,0.90346292,0.90346292,0.88,0.8833,26,chainlink,measured-disputed,226.00000000000065,2
2023-03-11 08:00:00+00:00,0.88677,0.9236,0.88343,0.9236,19,chainlink,measured-disputed,35.99999999999937,2
